TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|LA|04/30/2016,9:28:04 AM|MPS10113TLA.pdf|Change/Conversion App Individual Life - LA|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|MA|04/30/2016,9:28:04 AM|MPS10113TMA.pdf|Change/Conversion App Individual Life - MA|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|MD|04/30/2016,9:28:04 AM|MPS10113TMD.pdf|Change/Conversion App Individual Life - MD|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|ME|04/30/2016,9:28:04 AM|MPS10113TME.pdf|Change/Conversion App Individual Life - ME|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|MN|04/30/2016,9:28:04 AM|MPS10113TMN.pdf|Change/Conversion App Individual Life - MN|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|MO|04/30/2016,9:28:04 AM|MPS10113TMO.pdf|Change/Conversion App Individual Life - MO|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|NC|04/30/2016,9:28:04 AM|MPS11008TNC.pdf|Change/Conversion App Individual Life - NC|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|ND|04/30/2016,9:28:04 AM|MPS10113TND.pdf|Change/Conversion App Individual Life - ND|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|NH|04/30/2016,9:28:04 AM|MPS11008TNH.pdf|Change/Conversion App Individual Life - NH|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|NM|04/30/2016,9:28:04 AM|MPS10113TNM.pdf|Change/Conversion App Individual Life - NM|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|NV|04/30/2016,9:28:04 AM|MPS11008TNV.pdf|Change/Conversion App Individual Life - NV|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|OH|04/30/2016,9:28:04 AM|MPS10113TOH.pdf|Change/Conversion App Individual Life - OH|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|OK|04/30/2016,9:28:04 AM|MPS11008TOK.pdf|Change/Conversion App Individual Life - OK|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|OR|04/30/2016,9:28:04 AM|MPS10113TOR.pdf|Change/Conversion App Individual Life - OR|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|PA|04/30/2016,9:28:04 AM|MPS11008TPA.pdf|Change/Conversion App Individual Life - PA|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|PR|04/30/2016,9:28:04 AM|MPS10113TPR.pdf|Change/Conversion App Individual Life - PR|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|RI|04/30/2016,9:28:04 AM|MPS11008TRI.pdf|Change/Conversion App Individual Life - RI|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|SC|04/30/2016,9:28:04 AM|MPS10113TSC.pdf|Change/Conversion App Individual Life - SC|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|TN|04/30/2016,9:28:04 AM|MPS11008TTN.pdf|Change/Conversion App Individual Life - TN|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|TX|04/30/2016,9:28:04 AM|MPS10113TTX.pdf|Change/Conversion App Individual Life - TX|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|VA|04/30/2016,9:28:04 AM|MPS11008TVA.pdf|Change/Conversion App Individual Life - VA|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|VT|04/30/2016,9:28:04 AM|MPS11008TVT.pdf|Change/Conversion App Individual Life - VT|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|WA|04/30/2016,9:28:04 AM|MPS10113TWA.pdf|Change/Conversion App Individual Life - WA|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|WI|04/30/2016,9:28:04 AM|MPS10113TWI.pdf|Change/Conversion App Individual Life - WI|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|WV|04/30/2016,9:28:04 AM|MPS11008TWV.pdf|Change/Conversion App Individual Life - WV|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,UL,IU,SU,VU,WL|WY|04/30/2016,9:28:04 AM|MPS10113TWY.pdf|Change/Conversion App Individual Life - WY|For changes/conversions requiring underwriting. All forms should be based on the issue state of the policy being converted. Please refer to the Term Conversion Guide to Doing Business for product eligibility.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|AL,AR,CO,DE,DC,ID,IL,IN,MI,MS,MT,NE,SD,TN,UT|04/30/2016,9:28:04 AM|APR11008T.pdf|Reinstatement - Generic|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|AK|04/30/2016,9:28:04 AM|APR10113TAK.pdf|Reinstatement - AK|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|AZ|04/30/2016,9:28:04 AM|APR10113TAZ.pdf|Reinstatement - AZ|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|CA|04/30/2016,9:28:04 AM|APR10113TCA.pdf|Reinstatement - CA|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|CT|04/30/2016,9:28:04 AM|APR11008TCT.pdf|Reinstatement - CT|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|FL|04/30/2016,9:28:04 AM|APR10113TFL.pdf|Reinstatement - FL|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|GA|04/30/2016,9:28:04 AM|APR11008TGA.pdf|Reinstatement - GA|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|HI|04/30/2016,9:28:04 AM|APR10113THI.pdf|Reinstatement - HI|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|IA|04/30/2016,9:28:04 AM|APR11008TIA.pdf|Reinstatement - IA|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|KS|04/30/2016,9:28:04 AM|APR11008TKS.pdf|Reinstatement - KS|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|KY|04/30/2016,9:28:04 AM|APR11008TKY.pdf|Reinstatement - KY|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|LA|04/30/2016,9:28:04 AM|APR10113TLA.pdf|Reinstatement - LA|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|MA|04/30/2016,9:28:04 AM|APR10113TMA.pdf|Reinstatement - MA|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|MD|04/30/2016,9:28:04 AM|APR10113TMD.pdf|Reinstatement - MD|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|ME|04/30/2016,9:28:04 AM|APR10113TME.pdf|Reinstatement - ME|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|MN|04/30/2016,9:28:04 AM|APR10113TMN.pdf|Reinstatement - MN|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|MO|04/30/2016,9:28:04 AM|APR10113TMO.pdf|Reinstatement - MO|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|NC|04/30/2016,9:28:04 AM|APR11008TNC.pdf|Reinstatement - NC|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|ND|04/30/2016,9:28:04 AM|APR10113TND.pdf|Reinstatement - ND|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|NH|04/30/2016,9:28:04 AM|APR11008TNH.pdf|Reinstatement - NH|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|NJ|04/30/2016,9:28:04 AM|APR11008TNJ.pdf|Reinstatement - NJ|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|NM|04/30/2016,9:28:04 AM|APR10113TNM.pdf|Reinstatement - NM|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|NV|04/30/2016,9:28:04 AM|APR11008TNV.pdf|Reinstatement - NV|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|OH|04/30/2016,9:28:04 AM|APR10113TOH.pdf|Reinstatement - OH|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|OK|04/30/2016,9:28:04 AM|APR11008TOK.pdf|Reinstatement - OK|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|OR|04/30/2016,9:28:04 AM|APR10113TOR.pdf|Reinstatement - OR|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|PA|04/30/2016,9:28:04 AM|APR11008TPA.pdf|Reinstatement - PA|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|PR|04/30/2016,9:28:04 AM|APR10113TPR.pdf|Reinstatement - PR|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|RI|04/30/2016,9:28:04 AM|APR11008TRI.pdf|Reinstatement - RI|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|SC|04/30/2016,9:28:04 AM|APR10113TSC.pdf|Reinstatement - SC|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|TX|04/30/2016,9:28:04 AM|APR10113TTX.pdf|Reinstatement - TX|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|VA|04/30/2016,9:28:04 AM|APR11008TVA.pdf|Reinstatement - VA|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|VT|04/30/2016,9:28:04 AM|APR11008TVT.pdf|Reinstatement - VT|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|WA|04/30/2016,9:28:04 AM|APR10113TWA.pdf|Reinstatement - WA|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|WI|04/30/2016,9:28:04 AM|APR10113TWI.pdf|Reinstatement - WI|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|WV|04/30/2016,9:28:04 AM|APR11008TWV.pdf|Reinstatement - WV|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|WY|04/30/2016,9:28:04 AM|APR10113TWY.pdf|Reinstatement - WY|Use to reinstate a lapsed policy. The HIPAA form is required with any reinstatement application.
TRAN|S|==,TU,BB,FE,UL,IU,SU,VU,WL|AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,GU,PR,VI,AS|05/31/2016,7:10:00 PM|TRSTFM 1014.pdf|Trust Certificationand Trustee Powers|Complete and submit when owner and/or beneficiary names is an Irrevocable Trust for Inforce purposes only. 
UTST|R|==,TA,TI,UA|NY|01/19/2017,8:24:56 PM|AGLC103546 Rev0915.pdf|Application - NY|Use for an individual or multiple Insureds or individual or multiple policies
UTST|R|==,TA,TI,UA|NY|12/11/2016,8:24:56 PM|AGLC108086-NY-2015.pdf|Part A Long Application - NY - Compact version|Use for an individual or multiple Insureds or individual or multiple policies
UTST|R|==,TA,TI,UA|NY|12/11/2016,7:14:31 PM|AGLC108087-NY-2015.pdf|Part A Short Application - NY - Compact version|Use for an individual Insured and individual policy
UTST|R|==,TA,TI,UA|NY|12/11/2016,5:56:47 PM|00402101-1085.pdf|HIV Testing Consent - NY|
UTST|R|==,TA,TI,UA|NY|07/14/2015,5:56:47 PM|USL-5091.pdf|Life Insurance Buyer's Guide - NY|Must be provided to the applicant prior to or at the time of application
UTST|R|==,TA,TI,UA|NY|12/11/2016,5:56:47 PM|AGLC108226-SF.pdf|Preliminary Information Statement|AGENT INSTRUCTIONS – 2 copies of this form must be completed.   Copy 1 - Leave signed and dated copy with Applicant.  Copy 2 - Attach completed, signed, and dated original to application and submit to company.
UTST|R|==,TA,TI,UA,DA,IA|NY|07/14/2015,5:56:47 PM|USL1002N.pdf|DEFINITION OF REPLACEMENT |Use for Life or Annuity Replacements
UTST|R|==,TA,TI,UA|NY|07/16/2011,5:56:47 PM|AGLC100633-NY.pdf|HIPAA Authorization - NY  REV0112|
UTST|R|==,AI|NY|12/11/2016,3:29:43 PM|AGLC102438-NY.pdf|Accident Expense Plus Application - NY|Complete information, obtain applicant signature(s), sign and submit
UTST|R|==,UI|NY|05/09/2017,3:29:43 PM|AGLC108093-NY Rev0417.pdf|Universal Life Supplemental Application - NY|Complete information, obtain applicant signature(s), sign and submitIndex 
UTST|L|==,TA,TI,UA,AI|NY|07/20/2012,3:29:43 PM|4506T-EZ.pdf|Request for Transcript of Tax Return - Tax Authorization, tax form|Required for ages 18-66 when the face amount is greater than $1 million, and 67 and older when the face amount is over $500,000. 
UTST|L|==,TA,TI,UA|NY|05/23/2009,5:56:47 PM|AGLC101994.pdf|Agent Certification Form|Required on all permanent plans with a face $500,000 and greater when the insured age is 70 or older
UTST|L|==,TA,TI,UA|NY|12/11/2016,3:29:43 PM|AGLC108089-NY-2015.pdf|Addendum to Part A or B application - NY|Use with Part A or B to add additional information 
UTST|L|==,UA|NY|12/12/2016,7:49:54 PM|USL0025.pdf|Illustration Acknowledgement and Certification - NY |RB 5-19-09 - Required if illustration is not signed by applicant   
UTST|L|==,TA,TI,UA|NY|10/21/2012,5:56:47 PM|AGLC108099-NY-2015.pdf|Financial Questionnaire - NY|Required on all cases with face amount greater than $1,000,000, up to and including $5,000,000. For ages 67 and older, the questionnaire is required on cases with face amounts greater than $500,000, up to and including $3,000,000.  
UTST|L|==,UA|NY|08/29/2010,7:49:54 PM|AGLC102053.pdf|Premium Financing Disclosure Form|Required on all permanent plans when the insured age is 70 or older
UTST|L|==,TA,TI,UA|NY|07/14/2015,7:49:54 PM|LIM-LP.pdf|Life Insurance Information for Military Personnel|Required to be given at time of application to any solicitation to military service member or family
UTST|L|==,TA,TI,UA|NY|07/14/2015,7:49:54 PM|AGLC103030.pdf|Disclosure Form for Military Sales|Required to be submitted with application and copy given to client for military member or family
UTST|L|==,TA,TI,UA|NY|07/14/2015,7:49:54 PM|DA FORM 2056.pdf|DATA REQUIRED BY THE PRIVACY ACT|To furnish information regarding the insurance policy sold to members in pay grades E-1, E-2 and E-3. 
UTST|L|==,TA,TI,UA|NY|07/14/2015,7:49:54 PM|DD FORM 2885.pdf|PERSONAL COMMERCIAL SOLICITATION EVALUATION|used to document the experience with the sales representative who provides the Service member with this evaluation. 
UTST|L|==,IA|AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY|03/29/2013,7:49:54 PM|AGLC102113-NY.pdf|Bank Draft Authorization |Must be completed, signed by the applicant and submitted with the application  
UTST|L|==,TA,TI,UA|NY|07/14/2015,5:56:47 PM|AGLC101371 REV0311.pdf|Transmittal Form and Checklist - IAG and LBG|Use for New business transmittal submissions
UTST|L|==,TA,TI,UA|NY|07/14/2015,5:56:47 PM|AGLC2239AR.pdf|Acknowledgement and Release Form|Use when an agent is named as a Trustee of the Trust
UTST|L|==,TA,TI,UA|NY|03/14/2011,7:49:54 PM|AGLC2239COT.pdf|Certification of Trust|Required: Use whenever a trust is named as owner on an individual Life Insurance Policy.
UTST|L|==,TA,TI,UA|NY|07/19/2015,7:49:54 PM|AGLC103958.pdf|Certification of Taxes and Laws for Foreign National and Visa Holders - REV0113|Required for any visa holder (not green card holder) or foreign national
